,Country_code_A3,Name
3273,NPL,Nepal
3274,NPL,Nepal
3275,NPL,Nepal
3276,NPL,Nepal
3277,NZL,New Zealand
3278,NZL,New Zealand
3279,NZL,New Zealand
3280,NZL,New Zealand
3281,NZL,New Zealand
3282,NZL,New Zealand
3283,NZL,New Zealand
3284,NZL,New Zealand
3285,NZL,New Zealand
3286,NZL,New Zealand
3287,NZL,New Zealand
3288,NZL,New Zealand
3289,NZL,New Zealand
3290,NZL,New Zealand
3291,NZL,New Zealand
3292,NZL,New Zealand
3293,NZL,New Zealand
3294,NZL,New Zealand
3295,NZL,New Zealand
3296,NZL,New Zealand
3297,NZL,New Zealand
3298,NZL,New Zealand
3299,NZL,New Zealand
3300,NZL,New Zealand
3301,NZL,New Zealand
3302,NZL,New Zealand
3303,NZL,New Zealand
3304,NZL,New Zealand
3305,NZL,New Zealand
3306,OMN,Oman
3307,OMN,Oman
3308,OMN,Oman
3309,OMN,Oman
3310,OMN,Oman
3311,OMN,Oman
3312,OMN,Oman
3313,OMN,Oman
3314,OMN,Oman
3315,OMN,Oman
3316,OMN,Oman
3317,OMN,Oman
3318,OMN,Oman
3319,OMN,Oman
3320,OMN,Oman
3321,OMN,Oman
3322,OMN,Oman
3323,OMN,Oman
3324,PAK,Pakistan
3325,PAK,Pakistan
3326,PAK,Pakistan
3327,PAK,Pakistan
3328,PAK,Pakistan
3329,PAK,Pakistan
3330,PAK,Pakistan
3331,PAK,Pakistan
3332,PAK,Pakistan
3333,PAK,Pakistan
3334,PAK,Pakistan
3335,PAK,Pakistan
3336,PAK,Pakistan
3337,PAK,Pakistan
3338,PAK,Pakistan
3339,PAK,Pakistan
3340,PAK,Pakistan
3341,PAK,Pakistan
3342,PAK,Pakistan
3343,PAK,Pakistan
3344,PAK,Pakistan
3345,PAK,Pakistan
3346,PAK,Pakistan
3347,PAK,Pakistan
3348,PAN,Panama
3349,PAN,Panama
3350,PAN,Panama
3351,PAN,Panama
3352,PAN,Panama
3353,PAN,Panama
3354,PAN,Panama
3355,PAN,Panama
3356,PAN,Panama
3357,PAN,Panama
3358,PAN,Panama
3359,PAN,Panama
3360,PAN,Panama
3361,PAN,Panama
3362,PAN,Panama
3363,PAN,Panama
3364,PAN,Panama
3365,PAN,Panama
3366,PAN,Panama
3367,PAN,Panama
3368,PAN,Panama
3369,PER,Peru
3370,PER,Peru
3371,PER,Peru
3372,PER,Peru
3373,PER,Peru
3374,PER,Peru
3375,PER,Peru
3376,PER,Peru
3377,PER,Peru
3378,PER,Peru
3379,PER,Peru
3380,PER,Peru
3381,PER,Peru
3382,PER,Peru
3383,PER,Peru
3384,PER,Peru
3385,PER,Peru
3386,PER,Peru
3387,PER,Peru
3388,PER,Peru
3389,PER,Peru
3390,PER,Peru
3391,PER,Peru
3392,PER,Peru
3393,PER,Peru
3394,PER,Peru
3395,PER,Peru
3396,PER,Peru
3397,PHL,Philippines
3398,PHL,Philippines
3399,PHL,Philippines
3400,PHL,Philippines
3401,PHL,Philippines
3402,PHL,Philippines
3403,PHL,Philippines
3404,PHL,Philippines
3405,PHL,Philippines
3406,PHL,Philippines
3407,PHL,Philippines
3408,PHL,Philippines
3409,PHL,Philippines
3410,PHL,Philippines
3411,PHL,Philippines
3412,PHL,Philippines
3413,PHL,Philippines
3414,PHL,Philippines
3415,PHL,Philippines
3416,PHL,Philippines
3417,PHL,Philippines
3418,PHL,Philippines
3419,PHL,Philippines
3420,PHL,Philippines
3421,PHL,Philippines
3422,PHL,Philippines
3423,PHL,Philippines
3424,PHL,Philippines
3425,PHL,Philippines
3426,PHL,Philippines
3427,PLW,Palau
3428,PLW,Palau
3429,PLW,Palau
3430,PLW,Palau
3431,PLW,Palau
3432,PLW,Palau
3433,PLW,Palau
3434,PLW,Palau
3435,PLW,Palau
3436,PLW,Palau
3437,PLW,Palau
3438,PLW,Palau
3439,PLW,Palau
3440,PLW,Palau
3441,PLW,Palau
3442,PNG,Papua New Guinea
3443,PNG,Papua New Guinea
3444,PNG,Papua New Guinea
3445,PNG,Papua New Guinea
3446,PNG,Papua New Guinea
3447,PNG,Papua New Guinea
3448,PNG,Papua New Guinea
3449,PNG,Papua New Guinea
3450,PNG,Papua New Guinea
3451,PNG,Papua New Guinea
3452,PNG,Papua New Guinea
3453,PNG,Papua New Guinea
3454,PNG,Papua New Guinea
3455,PNG,Papua New Guinea
3456,PNG,Papua New Guinea
3457,PNG,Papua New Guinea
3458,PNG,Papua New Guinea
3459,PNG,Papua New Guinea
3460,PNG,Papua New Guinea
3461,PNG,Papua New Guinea
3462,PNG,Papua New Guinea
3463,PNG,Papua New Guinea
3464,PNG,Papua New Guinea
3465,POL,Poland
3466,POL,Poland
3467,POL,Poland
3468,POL,Poland
3469,POL,Poland
3470,POL,Poland
3471,POL,Poland
3472,POL,Poland
3473,POL,Poland
3474,POL,Poland
3475,POL,Poland
3476,POL,Poland
3477,POL,Poland
3478,POL,Poland
3479,POL,Poland
3480,POL,Poland
3481,POL,Poland
3482,POL,Poland
3483,POL,Poland
3484,POL,Poland
3485,POL,Poland
3486,POL,Poland
3487,POL,Poland
3488,POL,Poland
3489,POL,Poland
3490,POL,Poland
3491,POL,Poland
3492,POL,Poland
3493,POL,Poland
3494,POL,Poland
3495,POL,Poland
3496,POL,Poland
3497,PRI,Puerto Rico
3498,PRI,Puerto Rico
3499,PRI,Puerto Rico
3500,PRI,Puerto Rico
3501,PRI,Puerto Rico
3502,PRI,Puerto Rico
3503,PRI,Puerto Rico
3504,PRI,Puerto Rico
3505,PRI,Puerto Rico
3506,PRI,Puerto Rico
3507,PRK,Korea. Democratic People's Republic of
3508,PRK,Korea. Democratic People's Republic of
3509,PRK,Korea. Democratic People's Republic of
3510,PRK,Korea. Democratic People's Republic of
3511,PRK,Korea. Democratic People's Republic of
3512,PRK,Korea. Democratic People's Republic of
3513,PRK,Korea. Democratic People's Republic of
3514,PRK,Korea. Democratic People's Republic of
3515,PRK,Korea. Democratic People's Republic of
3516,PRK,Korea. Democratic People's Republic of
3517,PRK,Korea. Democratic People's Republic of
3518,PRK,Korea. Democratic People's Republic of
3519,PRK,Korea. Democratic People's Republic of
3520,PRK,Korea. Democratic People's Republic of
3521,PRK,Korea. Democratic People's Republic of
3522,PRK,Korea. Democratic People's Republic of
3523,PRK,Korea. Democratic People's Republic of
3524,PRK,Korea. Democratic People's Republic of
3525,PRK,Korea. Democratic People's Republic of
3526,PRK,Korea. Democratic People's Republic of
3527,PRK,Korea. Democratic People's Republic of
3528,PRT,Portugal
3529,PRT,Portugal
3530,PRT,Portugal
3531,PRT,Portugal
3532,PRT,Portugal
3533,PRT,Portugal
3534,PRT,Portugal
3535,PRT,Portugal
3536,PRT,Portugal
3537,PRT,Portugal
3538,PRT,Portugal
3539,PRT,Portugal
3540,PRT,Portugal
3541,PRT,Portugal
3542,PRT,Portugal
3543,PRT,Portugal
3544,PRT,Portugal
3545,PRT,Portugal
3546,PRT,Portugal
3547,PRT,Portugal
3548,PRT,Portugal
3549,PRT,Portugal
3550,PRT,Portugal
3551,PRT,Portugal
3552,PRT,Portugal
3553,PRT,Portugal
3554,PRT,Portugal
3555,PRT,Portugal
3556,PRT,Portugal
3557,PRT,Portugal
3558,PRT,Portugal
3559,PRT,Portugal
3560,PRT,Portugal
3561,PRY,Paraguay
3562,PRY,Paraguay
3563,PRY,Paraguay
3564,PRY,Paraguay
3565,PRY,Paraguay
3566,PRY,Paraguay
3567,PRY,Paraguay
3568,PRY,Paraguay
3569,PRY,Paraguay
3570,PRY,Paraguay
3571,PRY,Paraguay
3572,PRY,Paraguay
3573,PRY,Paraguay
3574,PRY,Paraguay
3575,PRY,Paraguay
3576,PRY,Paraguay
3577,PRY,Paraguay
3578,PRY,Paraguay
3579,PRY,Paraguay
3580,PRY,Paraguay
3581,PRY,Paraguay
3582,PRY,Paraguay
3583,PRY,Paraguay
3584,PRY,Paraguay
3585,PRY,Paraguay
3586,PYF,French Polynesia
3587,PYF,French Polynesia
3588,PYF,French Polynesia
3589,PYF,French Polynesia
3590,PYF,French Polynesia
3591,PYF,French Polynesia
3592,PYF,French Polynesia
3593,PYF,French Polynesia
3594,PYF,French Polynesia
3595,PYF,French Polynesia
3596,PYF,French Polynesia
3597,PYF,French Polynesia
3598,PYF,French Polynesia
3599,PYF,French Polynesia
3600,PYF,French Polynesia
3601,PYF,French Polynesia
3602,PYF,French Polynesia
3603,PYF,French Polynesia
3604,PYF,French Polynesia
3605,PYF,French Polynesia
3606,QAT,Qatar
3607,QAT,Qatar
3608,QAT,Qatar
3609,QAT,Qatar
3610,QAT,Qatar
3611,QAT,Qatar
3612,QAT,Qatar
3613,QAT,Qatar
3614,QAT,Qatar
3615,QAT,Qatar
3616,QAT,Qatar
3617,QAT,Qatar
3618,QAT,Qatar
3619,QAT,Qatar
3620,QAT,Qatar
3621,QAT,Qatar
3622,QAT,Qatar
3623,REU,Reunion
3624,REU,Reunion
3625,REU,Reunion
3626,REU,Reunion
3627,REU,Reunion
3628,REU,Reunion
3629,REU,Reunion
3630,REU,Reunion
3631,REU,Reunion
3632,REU,Reunion
3633,REU,Reunion
3634,REU,Reunion
3635,REU,Reunion
3636,REU,Reunion
3637,REU,Reunion
3638,REU,Reunion
3639,REU,Reunion
3640,REU,Reunion
3641,REU,Reunion
3642,REU,Reunion
3643,REU,Reunion
3644,ROU,Romania
3645,ROU,Romania
3646,ROU,Romania
3647,ROU,Romania
3648,ROU,Romania
3649,ROU,Romania
3650,ROU,Romania
3651,ROU,Romania
3652,ROU,Romania
3653,ROU,Romania
3654,ROU,Romania
3655,ROU,Romania
3656,ROU,Romania
3657,ROU,Romania
3658,ROU,Romania
3659,ROU,Romania
3660,ROU,Romania
3661,ROU,Romania
3662,ROU,Romania
3663,ROU,Romania
3664,ROU,Romania
3665,ROU,Romania
3666,ROU,Romania
3667,ROU,Romania
3668,ROU,Romania
3669,ROU,Romania
3670,ROU,Romania
3671,ROU,Romania
3672,ROU,Romania
3673,ROU,Romania
3674,ROU,Romania
3675,ROU,Romania
3676,ROU,Romania
3677,RUS,Russian Federation
3678,RUS,Russian Federation
3679,RUS,Russian Federation
3680,RUS,Russian Federation
3681,RUS,Russian Federation
3682,RUS,Russian Federation
3683,RUS,Russian Federation
3684,RUS,Russian Federation
3685,RUS,Russian Federation
3686,RUS,Russian Federation
3687,RUS,Russian Federation
3688,RUS,Russian Federation
3689,RUS,Russian Federation
3690,RUS,Russian Federation
3691,RUS,Russian Federation
3692,RUS,Russian Federation
3693,RUS,Russian Federation
3694,RUS,Russian Federation
3695,RUS,Russian Federation
3696,RUS,Russian Federation
3697,RUS,Russian Federation
3698,RUS,Russian Federation
3699,RUS,Russian Federation
3700,RUS,Russian Federation
3701,RUS,Russian Federation
3702,RUS,Russian Federation
3703,RUS,Russian Federation
3704,RUS,Russian Federation
3705,RUS,Russian Federation
3706,RUS,Russian Federation
3707,RWA,Rwanda
3708,RWA,Rwanda
3709,RWA,Rwanda
3710,RWA,Rwanda
3711,RWA,Rwanda
3712,RWA,Rwanda
3713,RWA,Rwanda
3714,RWA,Rwanda
3715,RWA,Rwanda
3716,RWA,Rwanda
3717,RWA,Rwanda
3718,RWA,Rwanda
3719,RWA,Rwanda
3720,RWA,Rwanda
3721,RWA,Rwanda
3722,RWA,Rwanda
3723,RWA,Rwanda
3724,RWA,Rwanda
3725,RWA,Rwanda
3726,RWA,Rwanda
3727,RWA,Rwanda
3728,SAU,Saudi Arabia
3729,SAU,Saudi Arabia
3730,SAU,Saudi Arabia
3731,SAU,Saudi Arabia
3732,SAU,Saudi Arabia
3733,SAU,Saudi Arabia
3734,SAU,Saudi Arabia
3735,SAU,Saudi Arabia
3736,SAU,Saudi Arabia
3737,SAU,Saudi Arabia
3738,SAU,Saudi Arabia
3739,SAU,Saudi Arabia
3740,SAU,Saudi Arabia
3741,SAU,Saudi Arabia
3742,SAU,Saudi Arabia
3743,SAU,Saudi Arabia
3744,SAU,Saudi Arabia
3745,SAU,Saudi Arabia
3746,SCG,Serbia and Montenegro
3747,SCG,Serbia and Montenegro
3748,SCG,Serbia and Montenegro
3749,SCG,Serbia and Montenegro
3750,SCG,Serbia and Montenegro
3751,SCG,Serbia and Montenegro
3752,SCG,Serbia and Montenegro
3753,SCG,Serbia and Montenegro
3754,SCG,Serbia and Montenegro
3755,SCG,Serbia and Montenegro
3756,SCG,Serbia and Montenegro
3757,SCG,Serbia and Montenegro
3758,SCG,Serbia and Montenegro
3759,SCG,Serbia and Montenegro
3760,SCG,Serbia and Montenegro
3761,SCG,Serbia and Montenegro
3762,SCG,Serbia and Montenegro
3763,SCG,Serbia and Montenegro
3764,SCG,Serbia and Montenegro
3765,SCG,Serbia and Montenegro
3766,SCG,Serbia and Montenegro
3767,SCG,Serbia and Montenegro
3768,SCG,Serbia and Montenegro
3769,SCG,Serbia and Montenegro
3770,SCG,Serbia and Montenegro
3771,SCG,Serbia and Montenegro
3772,SCG,Serbia and Montenegro
3773,SCG,Serbia and Montenegro
3774,SDN,Sudan
3775,SDN,Sudan
3776,SDN,Sudan
3777,SDN,Sudan
3778,SDN,Sudan
3779,SDN,Sudan
3780,SDN,Sudan
3781,SDN,Sudan
3782,SDN,Sudan
3783,SDN,Sudan
3784,SDN,Sudan
3785,SDN,Sudan
3786,SDN,Sudan
3787,SDN,Sudan
3788,SDN,Sudan
3789,SDN,Sudan
3790,SDN,Sudan
3791,SDN,Sudan
3792,SDN,Sudan
3793,SDN,Sudan
3794,SDN,Sudan
3795,SEA,Int. Shipping
3796,SEA,Int. Shipping
3797,SEN,Senegal
3798,SEN,Senegal
3799,SEN,Senegal
3800,SEN,Senegal
3801,SEN,Senegal
3802,SEN,Senegal
3803,SEN,Senegal
3804,SEN,Senegal
3805,SEN,Senegal
3806,SEN,Senegal
3807,SEN,Senegal
3808,SEN,Senegal
3809,SEN,Senegal
3810,SEN,Senegal
3811,SEN,Senegal
3812,SEN,Senegal
3813,SEN,Senegal
3814,SEN,Senegal
3815,SEN,Senegal
3816,SEN,Senegal
3817,SEN,Senegal
3818,SEN,Senegal
3819,SGP,Singapore
3820,SGP,Singapore
3821,SGP,Singapore
3822,SGP,Singapore
3823,SGP,Singapore
3824,SGP,Singapore
3825,SGP,Singapore
3826,SGP,Singapore
3827,SGP,Singapore
3828,SGP,Singapore
3829,SGP,Singapore
3830,SGP,Singapore
3831,SGP,Singapore
3832,SGP,Singapore
3833,SGP,Singapore
3834,SGP,Singapore
3835,SGP,Singapore
3836,SGP,Singapore
3837,SGP,Singapore
3838,SGP,Singapore
3839,SGP,Singapore
3840,SHN,Saint Helena
3841,SHN,Saint Helena
3842,SHN,Saint Helena
3843,SHN,Saint Helena
3844,SHN,Saint Helena
3845,SHN,Saint Helena
3846,SHN,Saint Helena
3847,SHN,Saint Helena
3848,SHN,Saint Helena
3849,SHN,Saint Helena
3850,SHN,Saint Helena
3851,SLB,Solomon Islands
3852,SLB,Solomon Islands
3853,SLB,Solomon Islands
3854,SLB,Solomon Islands
3855,SLB,Solomon Islands
3856,SLB,Solomon Islands
3857,SLB,Solomon Islands
3858,SLB,Solomon Islands
3859,SLB,Solomon Islands
3860,SLB,Solomon Islands
3861,SLB,Solomon Islands
3862,SLB,Solomon Islands
3863,SLB,Solomon Islands
3864,SLB,Solomon Islands
3865,SLB,Solomon Islands
3866,SLB,Solomon Islands
3867,SLB,Solomon Islands
3868,SLB,Solomon Islands
3869,SLE,Sierra Leone
3870,SLE,Sierra Leone
3871,SLE,Sierra Leone
3872,SLE,Sierra Leone
3873,SLE,Sierra Leone
3874,SLE,Sierra Leone
3875,SLE,Sierra Leone
3876,SLE,Sierra Leone
3877,SLE,Sierra Leone
3878,SLE,Sierra Leone
3879,SLE,Sierra Leone
3880,SLE,Sierra Leone
3881,SLE,Sierra Leone
3882,SLE,Sierra Leone
3883,SLE,Sierra Leone
3884,SLE,Sierra Leone
3885,SLE,Sierra Leone
3886,SLE,Sierra Leone
3887,SLE,Sierra Leone
3888,SLE,Sierra Leone
3889,SLE,Sierra Leone
3890,SLV,El Salvador
3891,SLV,El Salvador
3892,SLV,El Salvador
3893,SLV,El Salvador
3894,SLV,El Salvador
3895,SLV,El Salvador
3896,SLV,El Salvador
3897,SLV,El Salvador
3898,SLV,El Salvador
3899,SLV,El Salvador
3900,SLV,El Salvador
3901,SLV,El Salvador
3902,SLV,El Salvador
3903,SLV,El Salvador
3904,SLV,El Salvador
3905,SLV,El Salvador
3906,SLV,El Salvador
3907,SLV,El Salvador
3908,SLV,El Salvador
3909,SOM,Somalia
3910,SOM,Somalia
3911,SOM,Somalia
3912,SOM,Somalia
3913,SOM,Somalia
3914,SOM,Somalia
3915,SOM,Somalia
3916,SOM,Somalia
3917,SOM,Somalia
3918,SOM,Somalia
3919,SOM,Somalia
3920,SOM,Somalia
3921,SOM,Somalia
3922,SOM,Somalia
3923,SOM,Somalia
3924,SOM,Somalia
3925,SOM,Somalia
3926,SOM,Somalia
3927,SOM,Somalia
3928,SOM,Somalia
3929,SPM,Saint Pierre and Miquelon
3930,SPM,Saint Pierre and Miquelon
3931,SPM,Saint Pierre and Miquelon
3932,SPM,Saint Pierre and Miquelon
3933,SPM,Saint Pierre and Miquelon
3934,SPM,Saint Pierre and Miquelon
3935,SPM,Saint Pierre and Miquelon
3936,SPM,Saint Pierre and Miquelon
3937,SPM,Saint Pierre and Miquelon
3938,SPM,Saint Pierre and Miquelon
3939,SPM,Saint Pierre and Miquelon
3940,SPM,Saint Pierre and Miquelon
3941,SPM,Saint Pierre and Miquelon
3942,SPM,Saint Pierre and Miquelon
3943,SPM,Saint Pierre and Miquelon
3944,SPM,Saint Pierre and Miquelon
3945,SPM,Saint Pierre and Miquelon
3946,STP,Sao Tome and Principe
3947,STP,Sao Tome and Principe
3948,STP,Sao Tome and Principe
3949,STP,Sao Tome and Principe
3950,STP,Sao Tome and Principe
3951,STP,Sao Tome and Principe
3952,STP,Sao Tome and Principe
3953,STP,Sao Tome and Principe
3954,STP,Sao Tome and Principe
3955,STP,Sao Tome and Principe
3956,STP,Sao Tome and Principe
3957,STP,Sao Tome and Principe
3958,STP,Sao Tome and Principe
3959,STP,Sao Tome and Principe
3960,STP,Sao Tome and Principe
3961,STP,Sao Tome and Principe
3962,STP,Sao Tome and Principe
3963,STP,Sao Tome and Principe
3964,STP,Sao Tome and Principe
3965,SUR,Suriname
3966,SUR,Suriname
3967,SUR,Suriname
3968,SUR,Suriname
3969,SUR,Suriname
3970,SUR,Suriname
3971,SUR,Suriname
3972,SUR,Suriname
3973,SUR,Suriname
3974,SUR,Suriname
3975,SUR,Suriname
3976,SUR,Suriname
3977,SUR,Suriname
3978,SUR,Suriname
3979,SUR,Suriname
3980,SUR,Suriname
3981,SUR,Suriname
3982,SUR,Suriname
3983,SUR,Suriname
3984,SUR,Suriname
3985,SUR,Suriname
3986,SUR,Suriname
3987,SUR,Suriname
3988,SVK,Slovakia
3989,SVK,Slovakia
3990,SVK,Slovakia
3991,SVK,Slovakia
3992,SVK,Slovakia
3993,SVK,Slovakia
3994,SVK,Slovakia
3995,SVK,Slovakia
3996,SVK,Slovakia
3997,SVK,Slovakia
3998,SVK,Slovakia
3999,SVK,Slovakia
4000,SVK,Slovakia
4001,SVK,Slovakia
4002,SVK,Slovakia
4003,SVK,Slovakia
4004,SVK,Slovakia
4005,SVK,Slovakia
4006,SVK,Slovakia
4007,SVK,Slovakia
4008,SVK,Slovakia
4009,SVK,Slovakia
4010,SVK,Slovakia
4011,SVK,Slovakia
4012,SVK,Slovakia
4013,SVK,Slovakia
4014,SVK,Slovakia
4015,SVK,Slovakia
4016,SVN,Slovenia
4017,SVN,Slovenia
4018,SVN,Slovenia
4019,SVN,Slovenia
4020,SVN,Slovenia
4021,SVN,Slovenia
4022,SVN,Slovenia
4023,SVN,Slovenia
4024,SVN,Slovenia
4025,SVN,Slovenia
4026,SVN,Slovenia
4027,SVN,Slovenia
4028,SVN,Slovenia
4029,SVN,Slovenia
4030,SVN,Slovenia
4031,SVN,Slovenia
4032,SVN,Slovenia
4033,SVN,Slovenia
4034,SVN,Slovenia
4035,SVN,Slovenia
4036,SVN,Slovenia
4037,SVN,Slovenia
4038,SVN,Slovenia
4039,SVN,Slovenia
4040,SVN,Slovenia
4041,SVN,Slovenia
4042,SVN,Slovenia
4043,SWE,Sweden
4044,SWE,Sweden
4045,SWE,Sweden
4046,SWE,Sweden
4047,SWE,Sweden
4048,SWE,Sweden
4049,SWE,Sweden
4050,SWE,Sweden
4051,SWE,Sweden
4052,SWE,Sweden
4053,SWE,Sweden
4054,SWE,Sweden
4055,SWE,Sweden
4056,SWE,Sweden
4057,SWE,Sweden
4058,SWE,Sweden
4059,SWE,Sweden
4060,SWE,Sweden
4061,SWE,Sweden
4062,SWE,Sweden
4063,SWE,Sweden
4064,SWE,Sweden
4065,SWE,Sweden
4066,SWE,Sweden
4067,SWE,Sweden
4068,SWE,Sweden
4069,SWE,Sweden
4070,SWE,Sweden
4071,SWE,Sweden
4072,SWE,Sweden
4073,SWE,Sweden
4074,SWE,Sweden
4075,SWZ,Swaziland
4076,SWZ,Swaziland
4077,SWZ,Swaziland
4078,SWZ,Swaziland
4079,SWZ,Swaziland
4080,SWZ,Swaziland
4081,SWZ,Swaziland
4082,SWZ,Swaziland
4083,SWZ,Swaziland
4084,SWZ,Swaziland
4085,SWZ,Swaziland
4086,SWZ,Swaziland
4087,SWZ,Swaziland
4088,SWZ,Swaziland
4089,SWZ,Swaziland
4090,SWZ,Swaziland
4091,SWZ,Swaziland
4092,SWZ,Swaziland
4093,SWZ,Swaziland
4094,SWZ,Swaziland
4095,SWZ,Swaziland
4096,SYC,Seychelles
4097,SYC,Seychelles
4098,SYC,Seychelles
4099,SYC,Seychelles
4100,SYC,Seychelles
4101,SYC,Seychelles
4102,SYC,Seychelles
4103,SYC,Seychelles
4104,SYC,Seychelles
4105,SYC,Seychelles
4106,SYC,Seychelles
4107,SYC,Seychelles
4108,SYC,Seychelles
4109,SYC,Seychelles
4110,SYC,Seychelles
4111,SYC,Seychelles
4112,SYC,Seychelles
4113,SYC,Seychelles
4114,SYC,Seychelles
4115,SYC,Seychelles
4116,SYR,Syrian Arab Republic
4117,SYR,Syrian Arab Republic
4118,SYR,Syrian Arab Republic
4119,SYR,Syrian Arab Republic
4120,SYR,Syrian Arab Republic
4121,SYR,Syrian Arab Republic
4122,SYR,Syrian Arab Republic
4123,SYR,Syrian Arab Republic
4124,SYR,Syrian Arab Republic
4125,SYR,Syrian Arab Republic
4126,SYR,Syrian Arab Republic
4127,SYR,Syrian Arab Republic
4128,SYR,Syrian Arab Republic
4129,SYR,Syrian Arab Republic
4130,SYR,Syrian Arab Republic
4131,SYR,Syrian Arab Republic
4132,SYR,Syrian Arab Republic
4133,SYR,Syrian Arab Republic
4134,SYR,Syrian Arab Republic
4135,SYR,Syrian Arab Republic
4136,TCA,Turks and Caicos Islands
4137,TCA,Turks and Caicos Islands
4138,TCA,Turks and Caicos Islands
4139,TCA,Turks and Caicos Islands
4140,TCA,Turks and Caicos Islands
4141,TCA,Turks and Caicos Islands
4142,TCA,Turks and Caicos Islands
4143,TCA,Turks and Caicos Islands
4144,TCA,Turks and Caicos Islands
4145,TCA,Turks and Caicos Islands
4146,TCA,Turks and Caicos Islands
4147,TCA,Turks and Caicos Islands
4148,TCA,Turks and Caicos Islands
4149,TCA,Turks and Caicos Islands
4150,TCA,Turks and Caicos Islands
4151,TCA,Turks and Caicos Islands
4152,TCD,Chad
4153,TCD,Chad
4154,TCD,Chad
4155,TCD,Chad
4156,TCD,Chad
4157,TCD,Chad
4158,TCD,Chad
4159,TCD,Chad
4160,TCD,Chad
4161,TCD,Chad
4162,TCD,Chad
4163,TCD,Chad
4164,TCD,Chad
4165,TCD,Chad
4166,TCD,Chad
4167,TCD,Chad
4168,TCD,Chad
4169,TCD,Chad
4170,TCD,Chad
4171,TCD,Chad
4172,TCD,Chad
4173,TGO,Togo
4174,TGO,Togo
4175,TGO,Togo
4176,TGO,Togo
4177,TGO,Togo
4178,TGO,Togo
4179,TGO,Togo
4180,TGO,Togo
4181,TGO,Togo
4182,TGO,Togo
4183,TGO,Togo
4184,TGO,Togo
4185,TGO,Togo
4186,TGO,Togo
4187,TGO,Togo
4188,TGO,Togo
4189,THA,Thailand
4190,THA,Thailand
4191,THA,Thailand
4192,THA,Thailand
4193,THA,Thailand
4194,THA,Thailand
4195,THA,Thailand
4196,THA,Thailand
4197,THA,Thailand
4198,THA,Thailand
4199,THA,Thailand
4200,THA,Thailand
4201,THA,Thailand
4202,THA,Thailand
4203,THA,Thailand
4204,THA,Thailand
4205,THA,Thailand
4206,THA,Thailand
4207,THA,Thailand
4208,THA,Thailand
4209,THA,Thailand
4210,THA,Thailand
4211,THA,Thailand
4212,THA,Thailand
4213,THA,Thailand
4214,THA,Thailand
4215,THA,Thailand
4216,THA,Thailand
4217,THA,Thailand
4218,TJK,Tajikistan
4219,TJK,Tajikistan
4220,TJK,Tajikistan
4221,TJK,Tajikistan
4222,TJK,Tajikistan
4223,TJK,Tajikistan
4224,TJK,Tajikistan
4225,TJK,Tajikistan
4226,TJK,Tajikistan
4227,TJK,Tajikistan
4228,TJK,Tajikistan
4229,TJK,Tajikistan
4230,TJK,Tajikistan
4231,TJK,Tajikistan
4232,TJK,Tajikistan
4233,TJK,Tajikistan
4234,TJK,Tajikistan
4235,TJK,Tajikistan
4236,TJK,Tajikistan
4237,TKM,Turkmenistan
4238,TKM,Turkmenistan
4239,TKM,Turkmenistan
4240,TKM,Turkmenistan
4241,TKM,Turkmenistan
4242,TKM,Turkmenistan
4243,TKM,Turkmenistan
4244,TKM,Turkmenistan
4245,TKM,Turkmenistan
4246,TKM,Turkmenistan
4247,TKM,Turkmenistan
4248,TKM,Turkmenistan
4249,TKM,Turkmenistan
4250,TKM,Turkmenistan
4251,TKM,Turkmenistan
4252,TKM,Turkmenistan
4253,TKM,Turkmenistan
4254,TKM,Turkmenistan
4255,TLS,Timor-Leste
4256,TLS,Timor-Leste
4257,TLS,Timor-Leste
4258,TLS,Timor-Leste
4259,TLS,Timor-Leste
4260,TLS,Timor-Leste
4261,TLS,Timor-Leste
4262,TLS,Timor-Leste
4263,TLS,Timor-Leste
4264,TLS,Timor-Leste
4265,TLS,Timor-Leste
4266,TLS,Timor-Leste
4267,TLS,Timor-Leste
4268,TLS,Timor-Leste
4269,TLS,Timor-Leste
4270,TLS,Timor-Leste
4271,TLS,Timor-Leste
4272,TLS,Timor-Leste
4273,TLS,Timor-Leste
4274,TON,Tonga
4275,TON,Tonga
4276,TON,Tonga
4277,TON,Tonga
4278,TON,Tonga
4279,TON,Tonga
4280,TON,Tonga
4281,TON,Tonga
4282,TON,Tonga
4283,TON,Tonga
4284,TON,Tonga
4285,TON,Tonga
4286,TON,Tonga
4287,TON,Tonga
4288,TON,Tonga
4289,TON,Tonga
4290,TON,Tonga
4291,TON,Tonga
4292,TTO,Trinidad and Tobago
4293,TTO,Trinidad and Tobago
4294,TTO,Trinidad and Tobago
4295,TTO,Trinidad and Tobago
4296,TTO,Trinidad and Tobago
4297,TTO,Trinidad and Tobago
4298,TTO,Trinidad and Tobago
4299,TTO,Trinidad and Tobago
4300,TTO,Trinidad and Tobago
4301,TTO,Trinidad and Tobago
4302,TTO,Trinidad and Tobago
4303,TTO,Trinidad and Tobago
4304,TTO,Trinidad and Tobago
4305,TTO,Trinidad and Tobago
4306,TTO,Trinidad and Tobago
4307,TTO,Trinidad and Tobago
4308,TTO,Trinidad and Tobago
4309,TTO,Trinidad and Tobago
4310,TTO,Trinidad and Tobago
4311,TTO,Trinidad and Tobago
4312,TTO,Trinidad and Tobago
